,event_type,time_stamp
21139,a13,264267
21140,a13,264274
21141,a13,264307
21142,a5,264311
21143,a5,264333
21144,a5,264353
21145,a13,264388
21146,a13,264406
21147,a5,264432
21148,a13,264475
21149,a5,264475
21150,a13,264483
21151,a13,264512
21152,a5,264670
21153,a5,264704
21154,a5,264718
21155,a5,264731
21156,a13,264737
21157,a7,264749
21158,a7,264749
21159,a6,264749
21160,a11,264749
21161,a11,264749
21162,a7,264754
21163,a11,264755
21164,a7,264755
21165,a6,264755
21166,a11,264756
21167,a7,264758
21168,a7,264758
21169,a14,264758
21170,a11,264759
21171,a13,264762
21172,a7,264764
21173,a7,264764
21174,a6,264765
21175,a11,264765
21176,a11,264765
21177,a11,264765
21178,a13,264771
21179,a7,264800
21180,a6,264800
21181,a6,264800
21182,a11,264800
21183,a5,264811
21184,a13,264815
21185,a13,264835
21186,a13,264844
21187,a5,264849
21188,a13,264853
21189,a13,264862
21190,a13,264871
21191,a13,264880
21192,a13,264889
21193,a5,264894
21194,a13,264938
21195,a7,265284
21196,a7,265284
21197,a11,265285
21198,a7,265287
21199,a11,265287
21200,a13,265300
21201,a7,265418
21202,a11,265419
21203,a7,265553
21204,a6,265553
21205,a11,265554
21206,a11,265554
21207,a5,265559
21208,a13,265581
21209,a7,265587
21210,a6,265587
21211,a11,265588
21212,a11,265588
21213,a13,265595
21214,a13,265628
21215,a13,265684
21216,a13,265702
21217,a5,265714
21218,a13,265753
21219,a5,265757
21220,a13,265809
21221,a13,265855
21222,a5,265879
21223,a5,265885
21224,a13,265935
21225,a13,265944
21226,a5,265960
21227,a13,265999
21228,a7,266006
21229,a6,266006
21230,a11,266006
21231,a11,266006
21232,a17,266045
21233,a13,266060
21234,a13,266119
21235,a13,266154
21236,a7,266188
21237,a6,266188
21238,a7,266188
21239,a6,266189
21240,a11,266189
21241,a11,266189
21242,a7,266192
21243,a7,266192
21244,a6,266193
21245,a11,266193
21246,a11,266193
21247,a11,266193
21248,a7,266194
21249,a7,266194
21250,a11,266195
21251,a6,266195
21252,a11,266195
21253,a5,266202
21254,a13,266214
21255,a5,266220
21256,a13,266221
21257,a13,266258
21258,a5,266309
21259,a5,266334
21260,a5,266340
21261,a5,266394
21262,a7,266487
21263,a6,266487
21264,a11,266488
21265,a5,266667
21266,a7,266727
21267,a7,266727
21268,a11,266727
21269,a11,266727
21270,a6,266735
21271,a11,266736
21272,a11,266736
21273,a5,266738
21274,a6,266775
21275,a9,266775
21276,a6,266776
21277,a9,266776
21278,a11,266777
21279,a6,266814
21280,a11,266814
21281,a7,266844
21282,a8,266844
21283,a5,266844
21284,a6,266845
21285,a11,266845
21286,a11,266845
21287,a7,266846
21288,a6,266846
21289,a11,266846
21290,a13,266857
21291,a13,266891
21292,a5,266908
21293,a7,266911
21294,a6,266911
21295,a11,266912
21296,a13,266913
21297,a7,266913
21298,a6,266913
21299,a7,266914
21300,a5,266919
21301,a13,266922
21302,a5,266929
21303,a13,266931
21304,a13,266944
21305,a7,266953
21306,a6,266954
21307,a11,266954
21308,a7,266956
21309,a6,266956
21310,a11,266956
21311,a13,266960
21312,a13,266966
21313,a5,266978
21314,a5,266990
21315,a13,266995
21316,a13,267002
21317,a5,267006
21318,a13,267016
21319,a7,267021
21320,a6,267021
21321,a11,267021
21322,a5,267045
21323,a5,267051
21324,a13,267062
21325,a13,267078
21326,a13,267082
21327,a13,267087
21328,a7,267087
21329,a11,267088
21330,a5,267092
21331,a13,267098
21332,a13,267178
21333,a5,267203
21334,a5,267213
21335,a5,267220
21336,a7,267243
21337,a7,267243
21338,a6,267243
21339,a11,267243
21340,a11,267243
21341,a11,267243
21342,a13,267250
21343,a13,267256
21344,a13,267265
21345,a13,267279
21346,a13,267287
21347,a5,267302
21348,a2,267359
21349,a2,267364
21350,a6,267364
21351,a13,267365
21352,a9,267366
21353,a5,267366
21354,a9,267366
21355,a6,267367
21356,a2,267369
21357,a13,267376
21358,a2,267378
21359,a6,267378
21360,a15,267382
21361,a5,267387
21362,a6,267390
21363,a5,267430
21364,a5,267458
21365,a5,267466
21366,a5,267485
21367,a5,267490
21368,a5,267503
21369,a5,267515
21370,a13,267517
21371,a5,267554
21372,a5,267563
21373,a13,267564
21374,a13,267573
21375,a13,267583
21376,a13,267583
21377,a13,267593
21378,a13,267604
21379,a13,267611
21380,a5,267613
21381,a5,267631
21382,a5,267644
21383,a13,267657
21384,a7,267658
21385,a7,267658
21386,a7,267659
21387,a6,267659
21388,a11,267659
21389,a11,267659
21390,a11,267659
21391,a11,267659
21392,a7,267663
21393,a7,267663
21394,a6,267663
21395,a6,267664
21396,a11,267664
21397,a11,267664
21398,a11,267664
21399,a13,267673
21400,a5,267676
21401,a13,267680
21402,a7,267687
21403,a6,267687
21404,a11,267688
21405,a13,267689
21406,a5,267695
21407,a5,267700
21408,a6,267702
21409,a11,267702
21410,a5,267711
21411,a13,267713
21412,a5,267718
21413,a5,267722
21414,a13,267722
21415,a13,267725
21416,a5,267726
21417,a13,267746
21418,a5,267760
21419,a13,267790
21420,a13,267820
21421,a5,267825
21422,a5,267868
21423,a13,267876
21424,a13,267880
21425,a13,267922
21426,a5,267947
21427,a3,267955
21428,a3,267962
21429,a5,267963
21430,a5,267970
21431,a3,268006
21432,a3,268015
21433,a3,268026
21434,a3,268037
21435,a3,268047
21436,a3,268058
21437,a3,268068
21438,a3,268079
21439,a5,268094
21440,a3,268100
21441,a9,268101
21442,a0,268101
21443,a11,268101
21444,a6,268133
21445,a11,268134
21446,a11,268134
21447,a7,268169
21448,a11,268170
21449,a5,268180
21450,a5,268204
21451,a5,268208
21452,a5,268218
21453,a5,268223
21454,a13,268230
21455,a5,268231
21456,a5,268248
21457,a7,268250
21458,a11,268250
21459,a8,268270
21460,a7,268270
21461,a11,268271
21462,a5,268278
21463,a5,268278
21464,a13,268286
21465,a13,268301
21466,a5,268306
21467,a5,268314
21468,a13,268321
21469,a7,268328
21470,a11,268328
21471,a8,268331
21472,a7,268331
21473,a11,268332
21474,a6,268332
21475,a5,268345
21476,a13,268348
21477,a13,268359
21478,a5,268362
21479,a3,268367
21480,a13,268372
21481,a13,268390
21482,a5,268391
21483,a13,268397
21484,a13,268421
21485,a13,268441
21486,a7,268443
21487,a11,268444
21488,a5,268445
21489,a13,268448
21490,a13,268459
21491,a5,268460
21492,a5,268466
21493,a5,268471
21494,a5,268476
21495,a5,268490
21496,a5,268502
21497,a13,268510
21498,a13,268519
21499,a13,268539
21500,a13,268544
21501,a7,268546
21502,a11,268547
21503,a13,268548
21504,a5,268550
21505,a13,268555
21506,a5,268556
21507,a13,268559
21508,a13,268564
21509,a13,268577
21510,a5,268578
21511,a13,268582
21512,a5,268585
21513,a13,268588
21514,a5,268592
21515,a13,268600
21516,a7,268603
21517,a6,268603
21518,a11,268603
21519,a11,268604
21520,a13,268606
21521,a13,268620
21522,a5,268626
21523,a13,268629
21524,a2,268633
21525,a6,268633
21526,a5,268645
21527,a13,268646
21528,a13,268651
21529,a5,268655
21530,a13,268664
21531,a5,268670
21532,a5,268677
21533,a2,268681
21534,a6,268681
21535,a11,268681
21536,a5,268682
21537,a13,268691
21538,a5,268696
21539,a13,268704
21540,a5,268709
21541,a13,268713
21542,a5,268718
21543,a5,268725
21544,a5,268736
21545,a13,268747
21546,a5,268748
21547,a5,268754
21548,a5,268760
21549,a5,268765
21550,a13,268773
21551,a1,268775
21552,a13,268780
21553,a1,268781
21554,a1,268783
21555,a13,268784
21556,a5,268787
21557,a2,268796
21558,a1,268802
21559,a13,268802
21560,a5,268804
21561,a1,268805
21562,a5,268808
21563,a1,268809
21564,a5,268814
21565,a13,268816
21566,a7,268817
21567,a11,268818
21568,a7,268825
21569,a6,268825
21570,a11,268825
21571,a11,268825
21572,a5,268827
21573,a8,268831
21574,a7,268831
21575,a11,268831
21576,a6,268831
21577,a8,268833
21578,a7,268834
21579,a11,268834
21580,a6,268834
21581,a13,268836
21582,a13,268847
21583,a8,268852
21584,a7,268852
21585,a1,268862
21586,a13,268862
21587,a14,268865
21588,a1,268865
21589,a11,268865
21590,a1,268868
21591,a13,268869
21592,a1,268870
21593,a5,268874
21594,a5,268881
21595,a13,268885
21596,a13,268894
21597,a5,268895
21598,a7,268895
21599,a6,268896
21600,a11,268896
21601,a11,268896
21602,a7,268898
21603,a7,268901
21604,a6,268901
21605,a11,268901
21606,a11,268901
21607,a5,268914
21608,a13,268918
21609,a5,268931
21610,a5,268938
21611,a13,268940
21612,a5,268946
21613,a5,268952
21614,a5,268970
21615,a5,268987
21616,a5,268991
21617,a5,268999
21618,a5,269040
21619,a3,269085
21620,a3,269095
21621,a7,269099
21622,a6,269099
21623,a11,269099
21624,a7,269100
21625,a8,269100
21626,a7,269100
21627,a7,269100
21628,a6,269100
21629,a6,269101
21630,a11,269101
21631,a11,269101
21632,a11,269101
21633,a7,269103
21634,a11,269103
21635,a3,269106
21636,a13,269112
21637,a13,269116
21638,a3,269117
21639,a7,269119
21640,a6,269120
21641,a6,269120
21642,a11,269120
21643,a13,269123
21644,a3,269127
21645,a17,269131
21646,a3,269138
21647,a3,269149
21648,a3,269159
21649,a3,269170
21650,a3,269181
21651,a0,269182
21652,a11,269182
21653,a3,269192
21654,a3,269203
21655,a3,269214
21656,a3,269225
21657,a3,269236
21658,a3,269246
21659,a7,269256
21660,a14,269257
21661,a14,269257
21662,a11,269257
21663,a11,269257
21664,a3,269257
21665,a3,269268
21666,a3,269279
21667,a11,269302
21668,a11,269306
21669,a14,269306
21670,a13,269309
21671,a14,269312
21672,a14,269315
21673,a11,269323
21674,a14,269323
21675,a14,269326
21676,a14,269334
21677,a11,269334
21678,a14,269337
21679,a7,269340
21680,a14,269340
21681,a14,269340
21682,a11,269341
21683,a11,269344
21684,a14,269344
21685,a14,269348
21686,a11,269355
21687,a14,269355
21688,a14,269360
21689,a11,269366
21690,a14,269366
21691,a14,269371
21692,a11,269371
21693,a14,269377
21694,a11,269377
21695,a11,269382
21696,a14,269382
21697,a14,269388
21698,a11,269388
21699,a11,269393
21700,a14,269393
21701,a14,269398
21702,a11,269398
21703,a5,269448
21704,a7,269547
21705,a6,269547
21706,a11,269547
21707,a7,269612
21708,a7,269612
21709,a11,269612
21710,a11,269612
21711,a7,269661
21712,a6,269661
21713,a11,269661
21714,a7,269696
21715,a11,269697
21716,a13,269707
21717,a13,269765
21718,a7,269787
21719,a11,269788
21720,a13,269789
21721,a13,269851
21722,a13,269865
21723,a7,269899
21724,a14,269899
21725,a11,269899
21726,a11,269899
21727,a7,269906
21728,a14,269907
21729,a14,269907
21730,a11,269907
21731,a7,269912
21732,a14,269912
21733,a11,269912
21734,a13,269916
21735,a13,269927
21736,a13,269942
21737,a13,269965
21738,a13,269976
21739,a13,269987
21740,a13,270007
21741,a13,270019
21742,a13,270023
21743,a13,270030
21744,a13,270034
21745,a13,270048
21746,a7,270066
21747,a6,270066
21748,a11,270067
21749,a13,270095
21750,a5,270139
21751,a13,270163
21752,a13,270172
21753,a13,270177
21754,a13,270181
21755,a5,270183
21756,a5,270191
21757,a5,270196
21758,a5,270207
21759,a3,270217
21760,a7,270223
21761,a11,270224
21762,a3,270224
21763,a3,270231
21764,a5,270238
21765,a7,270243
21766,a14,270243
21767,a11,270244
21768,a11,270244
21769,a5,270247
21770,a5,270254
21771,a13,270266
21772,a5,270281
21773,a5,270317
21774,a13,270351
21775,a5,270358
21776,a5,270366
21777,a8,270387
21778,a7,270387
21779,a11,270388
21780,a7,270414
21781,a6,270414
21782,a11,270415
21783,a7,270422
21784,a14,270422
21785,a14,270422
21786,a11,270423
21787,a7,270432
21788,a6,270432
21789,a11,270432
21790,a5,270440
21791,a5,270459
21792,a13,270502
21793,a7,270511
21794,a14,270511
21795,a14,270511
21796,a11,270511
21797,a11,270511
21798,a7,270538
21799,a11,270539
21800,a7,270539
21801,a11,270539
21802,a7,270543
21803,a7,270543
21804,a6,270543
21805,a6,270543
21806,a6,270543
21807,a11,270543
21808,a11,270543
21809,a7,270544
21810,a7,270544
21811,a6,270544
21812,a6,270544
21813,a11,270544
21814,a11,270544
21815,a5,270550
21816,a5,270587
21817,a13,270609
21818,a5,270613
21819,a13,270630
21820,a5,270641
21821,a5,270643
21822,a5,270686
21823,a0,270952
21824,a11,270952
21825,a7,271054
21826,a7,271054
21827,a11,271055
21828,a0,271056
21829,a11,271057
21830,a7,271091
21831,a6,271091
21832,a11,271092
21833,a11,271092
21834,a13,271111
21835,a7,271122
21836,a11,271122
21837,a13,271186
21838,a13,271201
21839,a13,271219
21840,a2,271269
21841,a14,271288
21842,a11,271288
21843,a11,271288
21844,a13,271293
21845,a13,271311
21846,a13,271319
21847,a13,271337
21848,a6,271338
21849,a11,271338
21850,a13,271344
21851,a8,271347
21852,a13,271362
21853,a5,271380
21854,a13,271404
21855,a5,271479
21856,a5,271488
21857,a5,271514
21858,a5,271531
21859,a7,271566
21860,a6,271567
21861,a11,271567
21862,a8,271574
21863,a8,271581
21864,a5,271583
21865,a3,271585
21866,a14,271585
21867,a11,271585
21868,a7,271587
21869,a11,271588
21870,a5,271590
21871,a7,271591
21872,a6,271591
21873,a11,271591
21874,a5,271594
21875,a5,271614
21876,a7,271618
21877,a14,271618
21878,a14,271618
21879,a11,271618
21880,a7,271629
21881,a6,271629
21882,a11,271630
21883,a13,271631
21884,a5,271636
21885,a13,271638
21886,a15,271690
21887,a5,271719
21888,a5,271737
21889,a13,271738
21890,a5,271748
21891,a5,271774
21892,a5,271791
21893,a5,271801
21894,a13,271879
21895,a13,271885
21896,a13,271886
21897,a5,271901
21898,a5,271927
21899,a5,271934
21900,a13,271934
21901,a13,271939
21902,a5,271943
21903,a7,271948
21904,a6,271948
21905,a6,271948
21906,a11,271948
21907,a11,271948
21908,a5,271950
21909,a13,271950
21910,a7,271950
21911,a6,271950
21912,a11,271951
21913,a7,271956
21914,a7,271956
21915,a6,271957
21916,a11,271957
21917,a5,271960
21918,a13,271961
21919,a7,271962
21920,a7,271962
21921,a6,271962
21922,a6,271962
21923,a11,271962
21924,a11,271962
21925,a11,271962
21926,a5,271967
21927,a13,271968
21928,a13,271981
21929,a5,271984
21930,a13,271988
21931,a5,271991
21932,a13,272001
21933,a13,272006
21934,a5,272016
21935,a13,272021
21936,a5,272028
21937,a5,272034
21938,a13,272039
21939,a5,272039
21940,a5,272050
21941,a5,272061
21942,a5,272071
21943,a5,272071
21944,a5,272076
21945,a13,272081
21946,a13,272083
21947,a5,272094
21948,a13,272099
21949,a1,272105
21950,a1,272105
21951,a6,272105
21952,a14,272105
21953,a14,272106
21954,a11,272106
21955,a11,272106
21956,a5,272130
21957,a0,272247
21958,a11,272247
21959,a2,272251
21960,a1,272253
21961,a1,272253
21962,a1,272255
21963,a6,272256
21964,a1,272256
21965,a1,272259
21966,a1,272263
21967,a6,272264
21968,a2,272273
21969,a5,272279
21970,a5,272342
21971,a5,272350
21972,a5,272365
21973,a5,272380
21974,a1,272387
21975,a14,272391
21976,a11,272391
21977,a1,272391
21978,a1,272396
21979,a1,272396
21980,a1,272398
21981,a13,272444
21982,a7,272497
21983,a7,272497
21984,a11,272497
21985,a7,272523
21986,a11,272524
21987,a6,272524
21988,a7,272548
21989,a11,272548
21990,a7,272627
21991,a6,272628
21992,a14,272628
21993,a14,272628
21994,a14,272628
21995,a11,272628
21996,a7,272638
21997,a8,272638
21998,a11,272639
21999,a6,272639
22000,a8,272647
22001,a7,272647
22002,a6,272647
22003,a6,272647
22004,a11,272647
22005,a2,272668
22006,a6,272668
22007,a11,272669
22008,a13,272706
22009,a1,272710
22010,a14,272710
22011,a11,272711
22012,a13,272717
22013,a13,272815
22014,a13,272837
22015,a13,272837
22016,a13,272881
22017,a13,272924
22018,a13,272979
22019,a13,273033
22020,a13,273066
22021,a7,273078
22022,a6,273078
22023,a11,273079
22024,a7,273087
22025,a11,273088
22026,a7,273089
22027,a6,273089
22028,a11,273089
22029,a7,273090
22030,a11,273090
22031,a7,273108
22032,a6,273108
22033,a11,273109
22034,a13,273110
22035,a13,273186
22036,a13,273241
22037,a7,273247
22038,a14,273248
22039,a14,273248
22040,a11,273248
22041,a11,273248
22042,a1,273255
22043,a14,273255
22044,a11,273255
22045,a13,273372
22046,a7,273384
22047,a6,273384
22048,a11,273384
22049,a7,273388
22050,a7,273388
22051,a6,273389
22052,a7,273389
22053,a6,273389
22054,a6,273389
22055,a11,273389
22056,a11,273389
22057,a11,273389
22058,a11,273389
22059,a7,273397
22060,a7,273397
22061,a11,273398
22062,a7,273399
22063,a6,273399
22064,a6,273399
22065,a11,273400
22066,a17,273440
22067,a0,273553
22068,a11,273553
22069,a5,273585
22070,a5,273615
22071,a1,273668
22072,a14,273668
22073,a11,273668
22074,a7,273688
22075,a6,273688
22076,a11,273688
22077,a5,273702
22078,a1,273709
22079,a11,273709
22080,a14,273710
22081,a6,273722
22082,a11,273722
22083,a14,273749
22084,a13,273787
22085,a13,273809
22086,a13,273819
22087,a13,273841
22088,a7,273875
22089,a11,273875
22090,a7,273939
22091,a7,273939
22092,a11,273940
22093,a11,273940
22094,a5,273942
22095,a5,273943
22096,a6,273943
22097,a13,273951
22098,a7,273975
22099,a11,273976
22100,a7,273996
22101,a6,273996
22102,a11,273997
22103,a11,273997
22104,a7,273997
22105,a13,274016
22106,a8,274123
22107,a7,274123
22108,a7,274123
22109,a6,274123
22110,a6,274123
22111,a6,274123
22112,a11,274123
22113,a11,274123
22114,a11,274123
22115,a7,274172
22116,a6,274173
22117,a11,274173
22118,a11,274173
22119,a13,274224
22120,a13,274295
22121,a13,274344
22122,a13,274366
22123,a7,274390
22124,a6,274390
22125,a11,274390
22126,a11,274390
22127,a13,274442
22128,a13,274509
22129,a7,274519
22130,a6,274519
22131,a11,274520
22132,a11,274520
22133,a7,274554
22134,a6,274554
22135,a11,274554
22136,a7,274614
22137,a6,274615
22138,a11,274615
22139,a11,274615
22140,a13,274650
22141,a13,274704
22142,a8,274768
22143,a7,274768
22144,a11,274769
22145,a6,274769
22146,a13,274770
22147,a7,274777
22148,a11,274778
22149,a6,274778
22150,a7,274780
22151,a7,274784
22152,a7,274785
22153,a13,274787
22154,a8,274793
22155,a7,274793
22156,a11,274794
22157,a6,274794
